time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-25T22:34:47.230Z,34.1488333,-117.579,11.29,0.67,ml,18,76,0.05647,0.16,ci,ci37103103,2015-02-26T19:30:45.087Z,"3km N of Rancho Cucamonga, California",earthquake
2015-02-25T22:31:08.520Z,46.5661667,-122.3056667,17.4,1.4,ml,14,125,0.1282,0.11,uw,uw60975756,2015-02-26T22:48:09.030Z,"2km WNW of Morton, Washington",earthquake
2015-02-25T22:30:34.960Z,36.012,-117.526,6.1,0.89,ml,13,85,0.05482,0.12,ci,ci37103095,2015-02-26T19:00:05.949Z,"29km NNW of Searles Valley, California",earthquake
2015-02-25T22:30:07.040Z,38.3871,-118.1529,6.5103,1.6,ml,6,224.64,0.308,0.1366,nn,nn00484615,2015-02-25T23:12:03.039Z,"43km ESE of Hawthorne, Nevada",earthquake
2015-02-25T22:28:56.370Z,37.6065,-118.4906667,7.07,0.87,md,12,107,0.06838,0.03,nc,nc72401705,2015-02-26T00:48:03.513Z,"25km NNW of Dixon Lane-Meadow Creek, California",earthquake
2015-02-25T22:15:35.320Z,49.3783333,-120.5075,0.01,2.04,md,6,217,0.5858,0.19,uw,uw60975741,2015-02-27T19:21:02.340Z,"8km S of Princeton, Canada",explosion
2015-02-25T22:14:33.000Z,61.3661,-148.7687,5.4,1.3,ml,,,,0.45,ak,ak11518118,2015-03-02T23:30:39.323Z,"24km SE of Butte, Alaska",earthquake
2015-02-25T22:13:04.000Z,65.3711,-144.9822,4.1,1,ml,,,,0.56,ak,ak11518117,2015-03-05T20:16:49.838Z,"17km SW of Circle Hot Springs Station, Alaska",earthquake
2015-02-25T22:05:58.720Z,46.1428333,-119.454,0.01,1.78,md,12,186,0.1549,0.27,uw,uw60975736,2015-02-27T19:30:28.210Z,"13km S of Benton City, Washington",explosion
2015-02-25T22:01:42.580Z,33.8608333,-117.5033333,0.01,1.67,ml,45,50,0.05028,0.14,ci,ci37103063,2015-02-26T18:58:31.122Z,"2km SE of Home Gardens, California",quarry blast
2015-02-25T21:59:49.340Z,38.8258324,-122.8408356,2.36,0.82,md,10,127,0.005284,0.02,nc,nc72401700,2015-02-25T22:51:04.127Z,"9km NW of The Geysers, California",earthquake
2015-02-25T21:53:47.000Z,57.0346,-155.3446,4.8,2,ml,,,,0.97,ak,ak11521363,2015-03-02T23:32:28.851Z,"99km SW of Larsen Bay, Alaska",earthquake
2015-02-25T21:53:03.290Z,35.6673333,-121.1035,5.29,1,md,13,114,0.04349,0.06,nc,nc72401695,2015-02-26T04:20:05.184Z,"8km ENE of San Simeon, California",earthquake
2015-02-25T21:46:38.680Z,33.9906667,-116.6253333,9.77,1.12,ml,48,35,0.0513,0.19,ci,ci37103047,2015-02-26T18:29:52.020Z,"8km SSW of Morongo Valley, California",earthquake
2015-02-25T21:44:35.870Z,-5.0161,102.8245,56.15,4.1,mb,,166,0.664,0.44,us,usc000ttp7,2015-03-14T03:10:36.173Z,"104km W of Kuripan, Indonesia",earthquake
2015-02-25T21:40:53.240Z,33.2521667,-116.3983333,6.71,0.96,ml,33,92,0.02246,0.28,ci,ci37103039,2015-02-25T21:50:25.090Z,"2km W of Borrego Springs, California",earthquake
2015-02-25T21:33:34.000Z,62.4006,-148.0844,25.5,0.9,ml,,,,0.4,ak,ak11518052,2015-03-02T23:31:48.762Z,"78km NNE of Sutton-Alpine, Alaska",earthquake
2015-02-25T21:09:58.830Z,36.8883333,-121.6283333,0.01,1.41,md,16,168,0.02941,0.17,nc,nc72401675,2015-02-26T23:36:21.470Z,"1km E of Aromas, California",quarry blast
2015-02-25T20:54:38.640Z,34.2786667,-117.0196667,6.54,1.02,ml,21,76,0.02473,0.25,ci,ci37102983,2015-02-25T21:50:28.124Z,"11km WNW of Big Bear Lake, California",earthquake
2015-02-25T20:46:20.000Z,54.4358,-161.5111,5.2,2.3,ml,,,,0.48,ak,ak11517991,2015-03-02T23:31:47.337Z,"114km SE of Cold Bay, Alaska",earthquake
2015-02-25T20:42:28.900Z,19.2953,-155.2032,7.7,1.4,Md,,140.4,0.02694946,0.12,hv,hv60859741,2015-02-25T22:31:22.601Z,"15km SSE of Volcano, Hawaii",earthquake
2015-02-25T20:31:59.890Z,38.7945,-122.7776667,0.03,1.5,md,50,33,0.008119,0.1,nc,nc72401660,2015-03-07T01:01:02.471Z,"2km NW of The Geysers, California",earthquake
2015-02-25T20:31:25.600Z,35.9616667,-117.668,2.7,0.17,ml,12,65,0.01983,0.12,ci,ci37102951,2015-02-26T18:05:36.239Z,"22km E of Little Lake, California",earthquake
2015-02-25T20:19:48.190Z,36.0745,-117.8873333,2.25,-0.19,ml,11,108,0.05054,0.12,ci,ci37102943,2015-02-26T17:51:08.851Z,"6km ENE of Coso Junction, California",earthquake
2015-02-25T20:13:41.000Z,60.2888,-139.7261,1.4,1.4,ml,,,,0.71,ak,ak11521360,2015-03-05T20:17:37.144Z,"82km N of Yakutat, Alaska",earthquake
2015-02-25T20:08:55.000Z,59.2791,-152.7577,80.2,1.9,ml,,,,0.55,ak,ak11521359,2015-03-02T23:32:27.216Z,"76km SW of Anchor Point, Alaska",earthquake
2015-02-25T20:08:16.180Z,33.2956667,-116.7416667,13.14,0.93,ml,33,45,0.06122,0.23,ci,ci37102935,2015-02-25T21:50:46.803Z,"6km NNE of Lake Henshaw, California",earthquake
2015-02-25T20:05:54.000Z,60.1583,-152.7632,109.9,1.7,ml,,,,0.51,ak,ak11521358,2015-03-02T23:32:26.206Z,"36km S of Redoubt Volcano, Alaska",earthquake
2015-02-25T19:57:13.250Z,38.7585,-122.714,1.62,0.17,md,16,75,0.01496,0.08,nc,nc72401645,2015-02-27T08:33:02.217Z,"4km ESE of The Geysers, California",earthquake
2015-02-25T19:52:17.250Z,34.3428333,-116.8806667,0.01,1.32,ml,44,66,0.08692,0.15,ci,ci37102903,2015-02-26T18:30:39.790Z,"10km NNW of Big Bear City, California",quarry blast
2015-02-25T19:51:39.000Z,62.3016,-150.7163,58.2,1.2,ml,,,,0.42,ak,ak11517902,2015-03-02T23:31:46.535Z,"31km W of Talkeetna, Alaska",earthquake
2015-02-25T19:44:50.813Z,37.1487,-117.2495,9.2793,1.02,ml,9,152.06,0.167,0.0694,nn,nn00484600,2015-02-26T16:42:11.431Z,"51km WNW of Beatty, Nevada",earthquake
2015-02-25T19:41:04.570Z,38.8351669,-122.7730026,2.78,1.17,md,18,76,0.007884,0.03,nc,nc72401640,2015-02-25T23:05:08.771Z,"4km WNW of Cobb, California",earthquake
2015-02-25T19:39:10.480Z,33.0715,-115.0013333,0.01,1.75,ml,5,155,0.1009,0.14,ci,ci37102887,2015-02-26T00:47:18.420Z,"46km NE of Holtville, California",quarry blast
2015-02-25T19:36:56.140Z,-18.726,-174.9572,44.92,5,mb,,83,4.774,0.74,us,usc000tt6u,2015-02-26T03:39:33.298Z,"103km W of Neiafu, Tonga",earthquake
2015-02-25T19:33:06.680Z,-36.4384,177.4103,3.88,5.1,mwr,,171,2.818,0.96,us,usc000tt6i,2015-02-26T16:04:16.304Z,"153km ENE of Tairua, New Zealand",earthquake
2015-02-25T19:32:25.000Z,59.9552,-136.8226,6.8,1.2,ml,,,,0.35,ak,ak11521356,2015-03-05T20:17:21.670Z,"96km SSE of Haines Junction, Canada",earthquake
2015-02-25T19:28:18.960Z,37.6413333,-119.3793333,6.6,1.03,md,11,146,0.238,0.18,nc,nc72401690,2015-02-25T22:55:04.544Z,"20km ESE of Yosemite Valley, California",earthquake
2015-02-25T19:27:17.420Z,38.8274994,-122.7826691,2.24,0.56,md,8,100,0.0104,0.01,nc,nc72401635,2015-02-25T20:06:06.638Z,"5km W of Cobb, California",earthquake
2015-02-25T19:26:54.721Z,38.9443,-118.8137,10.8493,1.87,ml,12,103.59,0.335,0.0896,nn,nn00484595,2015-02-25T19:41:33.481Z,"30km E of Yerington, Nevada",earthquake
2015-02-25T19:23:04.570Z,38.8031654,-122.7703323,2.22,0.28,md,8,112,0.01292,0.01,nc,nc72401630,2015-02-25T19:55:04.850Z,"3km NNW of The Geysers, California",earthquake
2015-02-25T19:12:05.000Z,19.508,-155.5302,2.6,1.3,Md,,82.8,0.05389892,0.13,hv,hv60859691,2015-02-25T19:49:21.221Z,"31km WNW of Volcano, Hawaii",earthquake
2015-02-25T19:09:04.470Z,-17.7876,-178.6278,582.08,4.4,mb,,130,3.163,0.76,us,usc000tt6d,2015-02-26T03:11:41.706Z,"260km SE of Lambasa, Fiji",earthquake
2015-02-25T19:08:04.343Z,41.8638,-119.6639,6.0389,1.09,ml,3,222.02,0.134,0.0918,nn,nn00485293,2015-03-02T19:06:28.025Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-25T19:06:49.590Z,34.5028333,-118.136,13.79,1.59,ml,34,41,0.02428,0.28,ci,ci37102847,2015-02-25T21:52:47.350Z,"2km W of Vincent, California",earthquake
2015-02-25T19:04:25.000Z,57.5673,-153.6689,59.9,2.3,ml,,,,0.37,ak,ak11521355,2015-03-02T23:32:24.157Z,"18km E of Larsen Bay, Alaska",earthquake
2015-02-25T19:03:04.000Z,60.5685,-147.8561,16.2,1.5,ml,,,,0.59,ak,ak11521354,2015-03-02T23:32:23.094Z,"50km ESE of Whittier, Alaska",earthquake
2015-02-25T19:00:48.890Z,38.8351667,-122.7925,2.85,0.69,md,12,45,0.003649,0.01,nc,nc71090099,2015-03-05T19:46:03.802Z,"6km WNW of Cobb, California",earthquake
2015-02-25T19:00:44.940Z,38.8341667,-122.7915,2.96,0.67,md,21,43,0.004331,0.03,nc,nc72401620,2015-03-05T17:49:02.722Z,"6km WNW of Cobb, California",earthquake
2015-02-25T18:57:39.820Z,35.055,-118.3385,0.01,1.35,ml,6,210,0.0643,0.06,ci,ci37102839,2015-02-25T22:53:37.339Z,"13km SE of Tehachapi, California",quarry blast
2015-02-25T18:53:19.910Z,35.9643333,-117.6668333,2.52,0.93,ml,21,56,0.02115,0.14,ci,ci37102823,2015-02-26T00:44:42.080Z,"22km E of Little Lake, California",earthquake
2015-02-25T18:47:22.050Z,41.8488,-119.6483,7.0521,1,ml,4,224.79,0.152,0.0795,nn,nn00485291,2015-03-02T19:03:16.932Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-25T18:45:03.000Z,61.749,-148.3852,22.6,2.2,ml,,,,0.52,ak,ak11517830,2015-03-02T23:30:41.422Z,"25km ESE of Sutton-Alpine, Alaska",earthquake
2015-02-25T18:41:38.290Z,38.8343315,-122.7730026,2.91,1.14,md,18,54,0.004548,0.03,nc,nc72401610,2015-02-25T22:23:02.667Z,"4km WNW of Cobb, California",earthquake
2015-02-25T18:40:12.000Z,38.8426666,-122.8231659,1.63,1.11,md,19,55,0.01045,0.03,nc,nc72401605,2015-02-25T22:23:02.521Z,"8km WNW of Cobb, California",earthquake
2015-02-25T18:38:44.000Z,65.3641,-144.9267,2.5,1.3,ml,,,,0.7,ak,ak11517829,2015-03-05T20:16:51.742Z,"16km SW of Circle Hot Springs Station, Alaska",earthquake
2015-02-25T18:37:24.700Z,33.594,-116.8268333,10.18,0.55,ml,20,103,0.03994,0.19,ci,ci37102807,2015-02-25T21:51:00.372Z,"15km WNW of Anza, California",earthquake
2015-02-25T18:33:36.216Z,37.3525,-117.6556,0,0.67,ml,5,203.34,0.12,0.0936,nn,nn00485289,2015-03-02T18:57:01.163Z,"54km SW of Goldfield, Nevada",earthquake
2015-02-25T18:21:41.900Z,37.6538333,-119.031,7.88,0.19,md,8,82,0.01102,0.09,nc,nc72401600,2015-02-25T19:28:26.990Z,"5km W of Mammoth Lakes, California",earthquake
2015-02-25T18:16:20.000Z,65.1301,-148.9854,0,0.3,ml,,,,0.4,ak,ak11521351,2015-03-05T20:17:20.566Z,"55km NW of Ester, Alaska",earthquake
2015-02-25T18:15:40.000Z,63.5427,-152.458,18.4,0.7,ml,,,,0.64,ak,ak11521350,2015-03-05T20:17:23.269Z,"170km ENE of McGrath, Alaska",earthquake
2015-02-25T18:12:27.320Z,38.7931671,-122.7568359,2.03,0.28,md,8,99,0.01858,0.01,nc,nc72401595,2015-02-25T18:37:08.208Z,"1km N of The Geysers, California",earthquake
2015-02-25T17:58:06.630Z,36.2448,-97.6138,5,3.1,mb_lg,,36,0.395,0.42,us,usc000tt5l,2015-02-25T18:21:53.563Z,"25km E of Waukomis, Oklahoma",earthquake
2015-02-25T17:55:39.068Z,41.8457,-119.6378,3.6479,1.11,ml,3,322.02,0.16,0.0732,nn,nn00484937,2015-02-27T21:10:29.184Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-25T17:47:34.670Z,41.9084,-119.6617,8.709,1.51,ml,4,126.79,0.108,0.1057,nn,nn00484584,2015-02-27T19:50:59.510Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-25T17:44:55.000Z,63.091,-150.8512,117.8,1.2,ml,,,,0.36,ak,ak11521349,2015-03-02T23:32:21.175Z,"93km NNW of Talkeetna, Alaska",earthquake
2015-02-25T17:43:48.776Z,41.8616,-119.6616,6.3915,1.63,ml,5,222.44,0.136,0.0648,nn,nn00484596,2015-02-27T19:54:40.270Z,"73km SE of Lakeview, Oregon",earthquake
2015-02-25T17:39:29.400Z,19.46,-155.8677,13.5,1.5,Md,,118.8,0.05389892,0.12,hv,hv60859651,2015-02-25T19:59:02.813Z,"0km NW of Honaunau-Napoopoo, Hawaii",earthquake
2015-02-25T17:38:10.670Z,38.8009987,-122.7699966,1.25,0.88,md,8,112,0.01482,0.05,nc,nc72401575,2015-02-25T17:52:05.133Z,"2km NNW of The Geysers, California",earthquake
2015-02-25T17:37:44.000Z,63.1624,-150.9859,129.8,1.3,ml,,,,0.34,ak,ak11521348,2015-03-02T23:32:20.404Z,"103km NNW of Talkeetna, Alaska",earthquake
2015-02-25T17:36:03.610Z,46.1976667,-122.1836667,3.18,1.2,md,11,122,0.005446,0.09,uw,uw60975606,2015-02-27T19:56:50.660Z,"37km NNE of Amboy, Washington",earthquake
2015-02-25T17:33:44.140Z,40.2715,-121.7428333,6.79,0.9,md,11,132,0.05087,0.07,nc,nc72401570,2015-02-25T19:32:05.145Z,"27km SSE of Shingletown, California",earthquake
2015-02-25T17:32:46.972Z,41.8727,-119.6596,6.5664,1.82,ml,5,220.63,0.13,0.0644,nn,nn00484593,2015-02-27T20:09:56.340Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-25T17:31:31.330Z,33.4723333,-116.5773333,8.81,0.59,ml,24,105,0.03049,0.12,ci,ci37102735,2015-02-26T00:42:38.943Z,"13km SE of Anza, California",earthquake
2015-02-25T17:31:25.920Z,32.9245,-116.3325,8.03,0.68,ml,9,85,0.06804,0.25,ci,ci37235789,2015-02-26T00:42:33.145Z,"22km ENE of Pine Valley, California",earthquake
2015-02-25T17:30:38.200Z,36.9467,-97.6276,7.001,3,ml,,66,,0.63,us,usc000tt5g,2015-02-26T01:33:05.108Z,"9km S of Caldwell, Kansas",earthquake
2015-02-25T17:27:16.000Z,63.3046,-151.7301,10,0.5,ml,,,,0.62,ak,ak11521347,2015-03-05T20:17:36.354Z,"137km NW of Talkeetna, Alaska",earthquake
2015-02-25T17:22:31.010Z,36.0508333,-117.5955,0.14,0.64,ml,13,107,0.08659,0.4,ci,ci37102719,2015-02-25T21:51:09.866Z,"31km ENE of Little Lake, California",earthquake
2015-02-25T17:21:39.180Z,33.5148333,-116.465,9.31,0.75,ml,24,76,0.03392,0.21,ci,ci37102711,2015-02-25T21:51:13.160Z,"20km ESE of Anza, California",earthquake
2015-02-25T17:16:03.000Z,64.7466,-149.3885,7.8,1,ml,,,,0.61,ak,ak11517729,2015-03-02T23:30:46.193Z,"22km NW of North Nenana, Alaska",earthquake
2015-02-25T17:10:01.060Z,38.8263321,-122.7978363,3.42,0.85,md,17,92,0.009999,0.03,nc,nc72401565,2015-02-25T18:27:02.267Z,"6km W of Cobb, California",earthquake
2015-02-25T17:07:33.990Z,40.2633333,-121.7565,9.26,2.76,md,28,47,0.04682,0.07,nc,nc72401560,2015-02-26T05:21:06.839Z,"27km SSE of Shingletown, California",earthquake
2015-02-25T17:05:16.960Z,33.4746667,-116.5701667,8.9,0.93,ml,31,97,0.03341,0.22,ci,ci37102703,2015-02-25T21:52:58.430Z,"13km SE of Anza, California",earthquake
2015-02-25T17:04:41.700Z,19.3965,-155.2728,11.6,1.8,Md,,79.2,0.00898315,0.25,hv,hv60859641,2015-02-25T17:08:03.272Z,"5km SW of Volcano, Hawaii",earthquake
2015-02-25T16:58:11.686Z,41.8422,-119.6591,6.749,1.25,ml,4,225.7,0.152,0.0701,nn,nn00484936,2015-03-11T02:19:05.864Z,"68km SE of Lakeview, Oregon",earthquake
2015-02-25T16:54:44.120Z,38.8411674,-122.8320007,2.51,0.56,md,11,96,0.003747,0.03,nc,nc72401550,2015-02-25T17:21:02.977Z,"9km WNW of Cobb, California",earthquake
2015-02-25T16:53:55.674Z,41.8589,-119.6552,8.0379,2.13,ml,5,123.46,0.142,0.0829,nn,nn00484578,2015-02-25T17:19:35.736Z,"67km ESE of Lakeview, Oregon",earthquake
2015-02-25T16:42:56.480Z,33.3525,-116.34,12.15,0.85,ml,31,63,0.106,0.23,ci,ci37102679,2015-02-25T21:51:22.603Z,"11km NNE of Borrego Springs, California",earthquake
2015-02-25T16:36:45.100Z,19.4147,-155.2867,8.9,1.9,Ml,,39.6,0.00898315,0.27,hv,hv60859636,2015-02-25T16:42:32.141Z,"5km WSW of Volcano, Hawaii",earthquake
2015-02-25T16:32:44.000Z,60.4753,-147.82,13.8,1.3,ml,,,,0.67,ak,ak11521345,2015-03-02T23:32:18.627Z,"57km SE of Whittier, Alaska",earthquake
2015-02-25T16:13:17.630Z,33.2885,-116.742,17.89,1.12,ml,40,81,0.05423,0.2,ci,ci37102671,2015-02-25T21:54:06.130Z,"6km NNE of Lake Henshaw, California",earthquake
2015-02-25T16:01:38.000Z,66.0538,-148.7055,20.7,0.7,ml,,,,0.51,ak,ak11521344,2015-03-05T20:17:22.456Z,"138km NNW of Ester, Alaska",earthquake
2015-02-25T15:57:42.980Z,38.8105,-122.7901667,3.81,1.44,md,46,31,0.004743,0.03,nc,nc72401525,2015-03-05T06:45:01.645Z,"4km NW of The Geysers, California",earthquake
2015-02-25T15:55:10.670Z,37.1524,-117.2304,13.9195,0.21,ml,4,314.21,0.233,0.0833,nn,nn00484935,2015-02-27T21:01:04.477Z,"49km WNW of Beatty, Nevada",earthquake
2015-02-25T15:54:39.820Z,41.357,-122.1048333,6.71,1.32,md,12,96,0.06643,0.05,nc,nc72401520,2015-02-25T21:26:02.783Z,"11km NNE of McCloud, California",earthquake
2015-02-25T15:53:53.480Z,40.9226667,-123.45,29.09,2.01,md,10,102,0.2195,0.04,nc,nc72401530,2015-02-26T04:58:07.999Z,"15km E of Willow Creek, California",earthquake
2015-02-25T15:42:25.110Z,38.8103333,-122.7890015,3.81,0.85,md,18,64,0.005461,0.02,nc,nc72401515,2015-02-25T17:13:05.232Z,"4km NW of The Geysers, California",earthquake
2015-02-25T15:41:02.190Z,37.8148333,-122.886,7.66,2.46,md,88,111,0.1482,0.14,nc,nc72401510,2015-02-26T01:49:05.044Z,"20km WSW of Bolinas, California",earthquake
2015-02-25T15:25:25.020Z,-15.2201,-173.7608,35,4,mb,,111,5.304,0.63,us,usc000ttpe,2015-03-06T06:21:03.836Z,"80km N of Hihifo, Tonga",earthquake
2015-02-25T15:13:23.000Z,63.3602,-151.7288,1.6,0.7,ml,,,,0.66,ak,ak11521343,2015-03-05T20:17:25.177Z,"138km W of Cantwell, Alaska",earthquake
2015-02-25T15:13:16.179Z,41.8479,-119.6562,7.9181,1.43,ml,4,318.82,0.149,0.0873,nn,nn00484932,2015-02-27T20:51:47.408Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-25T15:12:50.000Z,63.493,-147.7596,17.9,0.8,ml,,,,0.48,ak,ak11517681,2015-03-05T20:16:53.119Z,"60km ENE of Cantwell, Alaska",earthquake
2015-02-25T15:10:15.799Z,41.8614,-119.685,7.4502,1.76,ml,5,222.05,0.125,0.148,nn,nn00484618,2015-02-28T00:17:56.630Z,"68km SE of Lakeview, Oregon",earthquake
2015-02-25T15:09:33.000Z,63.207,-149.1324,84.7,0.9,ml,,,,0.29,ak,ak11521341,2015-03-02T23:32:16.248Z,"22km SSW of Cantwell, Alaska",earthquake
2015-02-25T15:08:47.000Z,61.1416,-148.673,13.2,1.2,ml,,,,0.46,ak,ak11521340,2015-03-02T23:32:15.186Z,"41km N of Whittier, Alaska",earthquake
2015-02-25T15:08:35.436Z,39.4308,-119.8159,2.709,0.51,ml,15,86.15,0.057,0.1163,nn,nn00484555,2015-02-25T15:37:38.218Z,"10km S of Reno, Nevada",earthquake
2015-02-25T15:06:51.100Z,19.413,-155.2768,10.3,2,Ml,,28.8,0,0.21,hv,hv60859591,2015-02-25T15:12:36.523Z,"4km WSW of Volcano, Hawaii",earthquake
2015-02-25T15:06:35.931Z,41.8475,-119.6582,6.5421,1.31,ml,4,224.84,0.148,0.1153,nn,nn00484617,2015-02-25T22:43:58.724Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-25T15:05:25.570Z,41.8471,-119.6636,6.5244,1.12,ml,4,317.17,0.146,0.1097,nn,nn00484616,2015-02-25T22:34:34.526Z,"68km SE of Lakeview, Oregon",earthquake
2015-02-25T15:03:37.383Z,41.8671,-119.666,5.7107,1.65,ml,5,221.43,0.13,0.1377,nn,nn00484561,2015-02-25T15:34:03.686Z,"66km ESE of Lakeview, Oregon",earthquake
2015-02-25T14:55:57.430Z,-31.154,-68.9008,110.25,4.6,mb,,85,0.432,0.84,us,usc000tt3l,2015-02-25T16:50:07.682Z,"46km NNW of Zonda, Argentina",earthquake
2015-02-25T14:39:09.000Z,69.1017,-144.635,28.4,1.8,ml,,,,0.38,ak,ak11521339,2015-03-05T20:17:35.589Z,"114km NNE of Arctic Village, Alaska",earthquake
2015-02-25T14:35:46.350Z,37.6455,-119.0233333,2.71,0.38,md,18,62,0.004563,0.07,nc,nc72401495,2015-02-25T20:06:03.294Z,"4km W of Mammoth Lakes, California",earthquake
2015-02-25T14:34:19.200Z,37.6451667,-119.0256667,2.62,0.47,md,12,112,0.002916,0.06,nc,nc72401485,2015-02-25T20:07:04.985Z,"4km W of Mammoth Lakes, California",earthquake
2015-02-25T14:32:41.570Z,37.6458333,-119.0273333,2.57,0.63,md,12,117,0.002878,0.06,nc,nc72401490,2015-02-25T18:41:05.420Z,"4km W of Mammoth Lakes, California",earthquake
2015-02-25T14:31:04.000Z,61.1418,-147.2898,9.9,1.3,ml,,,,0.63,ak,ak11517639,2015-03-02T23:30:47.934Z,"50km W of Valdez, Alaska",earthquake
2015-02-25T14:29:11.150Z,37.6458333,-119.0268333,2.59,0.14,md,13,63,0.002994,0.07,nc,nc71089989,2015-02-25T19:52:02.685Z,"4km W of Mammoth Lakes, California",earthquake
2015-02-25T14:19:24.310Z,35.9275,-120.4756667,4.95,1.16,md,35,55,0.01886,0.05,nc,nc72401475,2015-02-27T03:15:07.767Z,"25km SSW of Coalinga, California",earthquake
2015-02-25T14:12:19.300Z,40.1813,77.4892,42.32,4.3,mb,,131,3.33,0.52,us,usc000tt3j,2015-02-25T22:14:50.616Z,"129km ENE of Arzak, China",earthquake
2015-02-25T14:11:05.872Z,39.3985,-119.819,4.1091,0.11,ml,9,129.14,0.043,0.1212,nn,nn00484559,2015-02-25T15:24:40.709Z,"14km S of Reno, Nevada",earthquake
2015-02-25T13:55:50.900Z,17.9223,-65.4055,15,2.5,Md,4,280.8,0.22188388,0.17,pr,pr15056001,2015-02-25T21:58:20.571Z,"20km SSE of Esperanza, Puerto Rico",earthquake
2015-02-25T13:54:25.000Z,51.3237,-173.8712,16.7,3.2,ml,,,,0.6,ak,ak11521337,2015-03-02T23:34:27.264Z,"99km SSE of Atka, Alaska",earthquake
2015-02-25T13:48:31.080Z,-40.0948,-16.3749,10,5,mb,,71,32.38,1.02,us,usc000tt3i,2015-02-25T21:50:58.339Z,"Southern Mid-Atlantic Ridge",earthquake
2015-02-25T13:40:15.890Z,33.725,-116.8248333,18.18,0.53,ml,14,107,0.09077,0.12,ci,ci37102639,2015-02-26T00:32:54.371Z,"7km ESE of Valle Vista, California",earthquake
2015-02-25T13:39:43.755Z,39.1022,-114.0911,15.4822,1.43,ml,4,91.08,0.213,0.1117,nn,nn00484548,2015-02-25T17:46:24.776Z,"10km NNE of Baker, Nevada",earthquake
2015-02-25T13:39:16.000Z,51.8737,176.7392,119.8,3.4,ml,,,,0.37,ak,ak11521336,2015-03-02T23:32:36.565Z,"64km WSW of Kiska Volcano, Alaska",earthquake
2015-02-25T13:39:02.000Z,60.619,-150.8173,21.7,1.2,ml,,,,0.44,ak,ak11517634,2015-03-02T23:31:45.554Z,"9km NNW of Sterling, Alaska",earthquake
2015-02-25T13:09:43.000Z,62.5125,-149.3511,57.5,1.1,ml,,,,0.25,ak,ak11517632,2015-03-02T23:31:44.511Z,"44km ENE of Talkeetna, Alaska",earthquake
2015-02-25T13:07:53.000Z,35.8131,-97.4431,5.197,2.6,ml,,69,,0.69,us,usc000tt96,2015-03-03T19:09:52.005Z,"7km SSW of Guthrie, Oklahoma",earthquake
2015-02-25T12:50:49.434Z,41.8687,-119.6441,6.5673,2.79,ml,5,122.18,0.141,0.2394,nn,nn00484547,2015-02-28T00:24:40.200Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-25T12:50:02.000Z,62.4779,-149.2438,10,1,ml,,,,0.47,ak,ak11517629,2015-03-05T20:16:52.370Z,"47km NE of Y, Alaska",earthquake
2015-02-25T12:45:40.810Z,33.004,-116.3508333,10.08,1.06,ml,28,74,0.1208,0.23,ci,ci37102623,2015-02-25T21:54:13.320Z,"25km ESE of Julian, California",earthquake
2015-02-25T12:40:59.440Z,33.9681667,-117.0735,19.5,0.85,ml,19,126,0.1526,0.23,ci,ci37102615,2015-02-25T21:51:45.174Z,"3km SW of Calimesa, California",earthquake
2015-02-25T12:40:00.000Z,54.2362,-165.0724,76.6,2.1,ml,,,,0.31,ak,ak11517592,2015-03-02T23:32:36.716Z,"47km ENE of Akutan, Alaska",earthquake
2015-02-25T12:34:48.000Z,61.0106,-151.4617,71.8,1.2,ml,,,,0.45,ak,ak11521331,2015-03-02T23:32:11.900Z,"36km NNW of Nikiski, Alaska",earthquake
2015-02-25T12:29:53.270Z,-45.3036,166.6563,10,4.3,mb,,94,0.385,0.77,us,usc000tt3a,2015-02-25T20:32:27.346Z,"84km W of Te Anau, New Zealand",earthquake
2015-02-25T12:20:22.100Z,18.179,-67.6094,22,2.8,Md,6,320.4,0.5758201,0.23,pr,pr15056002,2015-03-01T08:00:20.449Z,"41km WSW of Rincon, Puerto Rico",earthquake
2015-02-25T12:19:52.723Z,37.1544,-117.2419,10.4212,0.72,ml,11,153.66,0.187,0.1523,nn,nn00484546,2015-02-25T17:39:34.408Z,"50km WNW of Beatty, Nevada",earthquake
2015-02-25T12:19:43.217Z,41.8697,-119.6467,5.8888,2.28,ml,5,221.4,0.139,0.1588,nn,nn00484554,2015-03-02T03:32:29.410Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-25T12:14:46.000Z,60.1048,-160.1735,2.5,2.7,ml,,,,0.68,ak,ak11521330,2015-03-02T23:34:04.358Z,"115km SE of Bethel, Alaska",earthquake
2015-02-25T12:14:12.000Z,52.7775,-169.5942,20.6,1.9,ml,,,,0.54,ak,ak11521329,2015-03-02T23:32:10.148Z,"52km WSW of Nikolski, Alaska",earthquake
2015-02-25T12:12:46.000Z,41.0376667,-125.1425,24.24,2.64,md,30,268,0.8543,0.11,nc,nc72401465,2015-02-26T07:38:02.212Z,"85km WNW of Bayview, California",earthquake
